
10,	10000,	0.1,	0.0,	1015,	3.74,	3.74,	24.137516068935394,	22.750058061122893,	0.0,	0.0
10,	10000,	0.1,	0.1,	968,	3.511,	3.514,	22.37725004339218,	23.278028003692626,	0.009,	0.0025611838360842343
10,	10000,	0.1,	0.2,	1001,	3.521,	3.526,	21.991349969387056,	25.818990888118744,	0.011,	0.003119682359614294
10,	10000,	0.1,	0.3,	993,	3.373,	3.374,	21.98590599822998,	20.39440002632141,	0.001,	2.963841138114997E-4
10,	10000,	0.1,	0.4,	981,	3.121,	3.122,	29.61873209285736,	20.132075009346007,	0.001,	3.203074951953876E-4
10,	10000,	0.1,	0.5,	994,	2.856,	2.856,	24.12286999106407,	23.323565971851348,	0.0,	0.0
10,	10000,	0.2,	0.0,	1003,	5.509,	5.511,	22.78870706129074,	32.767668635368345,	0.004,	7.258210851025222E-4
10,	10000,	0.2,	0.1,	1031,	6.106,	6.109,	26.453144165039063,	20.82863498210907,	0.005,	8.18464560484531E-4
10,	10000,	0.2,	0.2,	989,	5.562,	5.563,	29.72317385816574,	24.556918001651763,	0.001,	1.7975912277548087E-4
10,	10000,	0.2,	0.3,	987,	5.114,	5.123,	24.624836007118226,	27.807385919570923,	0.023,	0.004489556900253757
10,	10000,	0.2,	0.4,	995,	4.855,	4.855,	31.370056022644043,	24.889339905261995,	0.0,	0.0
10,	10000,	0.2,	0.5,	1025,	4.684,	4.69,	24.004027037858965,	26.91135703039169,	0.02,	0.0042643923240938165
10,	10000,	0.3,	0.0,	969,	7.013,	7.014,	32.09893393278122,	22.87375604534149,	0.001,	1.4257199885942402E-4
10,	10000,	0.3,	0.1,	1001,	6.984,	6.988,	29.759527954101564,	23.550914020061494,	0.006,	8.586147681740125E-4
10,	10000,	0.3,	0.2,	1004,	6.48,	6.498,	30.703606844425202,	23.852026018619537,	0.062,	0.009541397353031701
10,	10000,	0.3,	0.3,	998,	6.374,	6.386,	31.024301200151445,	20.929362996816636,	0.028,	0.004384591293454432
10,	10000,	0.3,	0.4,	1023,	6.165,	6.165,	33.748107731819154,	25.209387991905214,	0.0,	0.0
10,	10000,	0.3,	0.5,	1016,	5.549,	5.552,	28.75332698225975,	22.203489046096802,	0.009,	0.0016210374639769453
10,	10000,	0.4,	0.0,	1034,	7.987,	7.993,	24.079919894695283,	36.54032886052131,	0.014,	0.00175153259101714
10,	10000,	0.4,	0.1,	987,	7.435,	7.439,	22.833778958320618,	25.904792263031005,	0.01,	0.0013442667025137787
10,	10000,	0.4,	0.2,	1044,	7.325,	7.328,	26.815279894828798,	29.794357969760895,	0.005,	6.823144104803493E-4
10,	10000,	0.4,	0.3,	997,	7.243,	7.248,	26.79785105037689,	31.046183163642883,	0.013,	0.0017935982339955848
10,	10000,	0.4,	0.4,	1007,	6.053,	6.053,	22.81725703883171,	28.11790289235115,	0.0,	0.0
10,	10000,	0.4,	0.5,	1014,	7.081,	7.083,	23.322033013343813,	30.3459839117527,	0.004,	5.647324579980235E-4
10,	10000,	0.5,	0.0,	1009,	7.719,	7.724,	23.753875893115996,	21.255168023347856,	0.011,	0.0014241325737959604
10,	10000,	0.5,	0.1,	970,	7.463,	7.471,	28.789037142276765,	22.77891902780533,	0.026,	0.0034801231428188994
10,	10000,	0.5,	0.2,	1023,	7.17,	7.173,	29.12692797970772,	31.310956894874572,	0.005,	6.970584134950509E-4
10,	10000,	0.5,	0.3,	1000,	7.08,	7.09,	33.80064622926712,	25.005400997161864,	0.02,	0.0028208744710860366
10,	10000,	0.5,	0.4,	985,	7.417,	7.427,	23.847482951164245,	26.126828223228454,	0.054,	0.00727076881648041
10,	10000,	0.5,	0.5,	993,	7.014,	7.019,	22.011513026714326,	28.64337607860565,	0.011,	0.0015671748112266704
10,	10000,	0.6,	0.0,	965,	10.818,	10.827,	26.160633103370667,	21.816204963684083,	0.013,	0.0012007019488316246
10,	10000,	0.6,	0.1,	1005,	9.377,	9.393,	23.933123003959654,	28.22802217912674,	0.054,	0.00574896199297349
