60,	100000,	0.1,	0.5,	9985,	26.2283,	26.258,	7.5986973998069764,	10.444570691585541,	0.1773,	0.006752227892451825
60,	100000,	0.1,	0.5,	10113,	27.6313,	27.6532,	10.75408056087494,	7.277965901684761,	0.1065,	0.0038512721854975195
60,	100000,	0.1,	0.5,	9975,	27.2321,	27.2651,	7.802969103169441,	7.586197707080841,	0.2028,	0.007438080183091205
60,	100000,	0.1,	0.5,	10049,	27.2888,	27.3192,	11.84791297428608,	8.126835602021217,	0.1622,	0.005937216316729626
60,	100000,	0.1,	0.5,	9896,	27.629,	27.6618,	10.221106296730042,	13.118324889612198,	0.1914,	0.006919289417174587
60,	100000,	0.1,	0.5,	10022,	27.4866,	27.5134,	10.825790613126754,	7.169442193007469,	0.1286,	0.004674086081691103
60,	100000,	0.1,	0.5,	10194,	27.0291,	27.0641,	11.35226078865528,	7.842396002459526,	0.197,	0.007279015374610647
60,	100000,	0.1,	0.5,	9924,	26.7453,	26.7716,	13.024295605397224,	9.833183091711998,	0.1603,	0.005987688445965127
60,	100000,	0.1,	0.5,	9970,	26.5188,	26.5462,	13.847742346262931,	9.899462997126578,	0.1818,	0.006848437817842102
60,	100000,	0.1,	0.5,	9871,	26.8727,	26.9072,	11.431128271198272,	7.791719301962853,	0.1821,	0.006767705298210145
60,	100000,	0.1,	0.5,	9836,	27.7359,	27.7681,	9.198437903046608,	13.008626085758209,	0.1718,	0.006186955535308502
60,	100000,	0.1,	0.5,	10013,	27.2247,	27.2543,	8.089128497958184,	11.545970846939086,	0.1778,	0.00652374120780941
60,	100000,	0.1,	0.5,	10041,	26.9235,	26.9576,	9.758009200000762,	12.918466189479828,	0.2015,	0.007474701011959522
60,	100000,	0.1,	0.5,	9949,	26.474,	26.5009,	11.920417284727096,	8.150635898280143,	0.1609,	0.0060714919115954545
60,	100000,	0.1,	0.5,	10016,	27.9078,	27.9375,	12.294871261906623,	9.258671493625641,	0.1871,	0.006697091722595078
60,	100000,	0.1,	0.5,	10028,	27.9041,	27.9345,	10.86379141805172,	7.450557300043106,	0.1758,	0.0062932932395425014
60,	100000,	0.1,	0.5,	9918,	26.3615,	26.3894,	13.077649217152596,	9.394258603048325,	0.1531,	0.00580157184324009
