100,	100000,	0.1,	0.5,	10249,	57.3513,	57.4534,	10.426246798324584,	10.269834890031815,	1.0865,	0.018910978288491195
100,	100000,	0.1,	0.5,	9795,	55.1954,	55.2859,	9.21261969075203,	9.062683601999282,	0.9269,	0.016765576756460506
100,	100000,	0.1,	0.5,	9925,	56.0741,	56.1957,	11.83331429181099,	11.676093898105622,	1.5068,	0.026813439462449972
100,	100000,	0.1,	0.5,	9920,	56.0774,	56.1814,	9.476976895952225,	9.349409901285172,	1.1638,	0.020715040921016566
100,	100000,	0.1,	0.5,	10094,	56.8309,	56.9358,	11.031132308745384,	10.750869395184518,	1.4275,	0.02507209874981997
100,	100000,	0.1,	0.5,	9925,	57.0437,	57.1486,	13.491993406677246,	13.049510694503784,	1.1515,	0.020149225002887208
100,	100000,	0.1,	0.5,	9975,	57.363,	57.4561,	9.686627297925948,	9.541622906017304,	1.0079,	0.017542088655512645
100,	100000,	0.1,	0.5,	10074,	56.7554,	56.868,	9.91241340022087,	9.585617098379135,	1.377,	0.024213969191812616
100,	100000,	0.1,	0.5,	9911,	55.5365,	55.6432,	9.696022205066681,	9.390996596431732,	1.4671,	0.026366204675503928
100,	100000,	0.1,	0.5,	10054,	57.1021,	57.2154,	11.002257695245742,	10.721970594787598,	1.3687,	0.023921881171852333
100,	100000,	0.1,	0.5,	9834,	56.3348,	56.4581,	12.201194792032242,	11.633014195919037,	1.6215,	0.02872041389986556
100,	100000,	0.1,	0.5,	10060,	55.358,	55.4632,	10.453796191358567,	10.25020319533348,	1.4922,	0.026904325751128676
100,	100000,	0.1,	0.5,	10004,	56.3898,	56.4972,	12.86244969792366,	12.4647667014122,	1.2842,	0.0227303299986548
100,	100000,	0.1,	0.5,	10160,	59.9323,	60.0265,	8.612765903902053,	8.313024594163895,	1.022,	0.01702581359899378
100,	100000,	0.1,	0.5,	9980,	57.2212,	57.3225,	10.445538593387603,	10.154080204725265,	1.3227,	0.023074708883946096
100,	100000,	0.1,	0.5,	10163,	57.0762,	57.193,	9.792392293024063,	9.555753001594544,	1.5424,	0.026968335285786724
100,	100000,	0.1,	0.5,	10088,	54.7108,	54.7996,	8.75604119758606,	8.507469103956222,	1.0278,	0.01875561135482741
100,	100000,	0.1,	0.5,	9806,	55.3309,	55.4445,	8.403626395606995,	8.155501996469498,	1.3024,	0.023490156823490156
100,	100000,	0.1,	0.5,	9976,	56.6214,	56.7398,	10.7826218998909,	10.839725692176819,	1.3654,	0.024064237096359166
100,	100000,	0.1,	0.5,	10153,	57.3525,	57.4831,	11.633646097230912,	11.359420401382446,	1.894,	0.032948814521137515
100,	100000,	0.1,	0.5,	10018,	55.2442,	55.3442,	12.53710480313301,	12.278918894338608,	1.0832,	0.0195720599448542
100,	100000,	0.1,	0.5,	9919,	53.2422,	53.348,	9.463927501773835,	9.190883797550201,	1.2548,	0.02352103171627802
100,	100000,	0.1,	0.5,	9863,	54.7991,	54.9023,	11.508261894655227,	11.251685393810272,	1.2128,	0.02209014922872084
100,	100000,	0.1,	0.5,	10010,	54.3842,	54.4936,	9.43972969646454,	9.086511001586913,	1.3266,	0.02434414316543594
100,	100000,	0.1,	0.5,	10026,	57.0311,	57.1307,	9.768358299493789,	9.648623301935196,	1.1194,	0.01959366855298465
100,	100000,	0.1,	0.5,	9860,	54.9088,	55.01,	9.29841700234413,	9.074923395824433,	1.1072,	0.020127249590983456
100,	100000,	0.1,	0.5,	10013,	56.9565,	57.0746,	8.46820750169754,	8.347295407009124,	1.3261,	0.023234503614567602
100,	100000,	0.1,	0.5,	9997,	56.0809,	56.1799,	11.579484492969513,	11.255642299413681,	1.0776,	0.01918123741765293
100,	100000,	0.1,	0.5,	10108,	58.0127,	58.1274,	9.583447403669357,	9.2880109998703,	1.1991,	0.020628825648489352
100,	100000,	0.1,	0.5,	10021,	53.1003,	53.1937,	9.978805983924866,	9.837777599167824,	1.0064,	0.018919533704179255
100,	100000,	0.1,	0.5,	10049,	54.9814,	55.0843,	14.385680404663086,	14.158579500961304,	1.1583,	0.021027770163186247
100,	100000,	0.1,	0.5,	10040,	56.9899,	57.0916,	9.674883002710342,	9.405744293928146,	1.3133,	0.023003384035479826
100,	100000,	0.1,	0.5,	9974,	55.8504,	55.9607,	14.07700519490242,	13.559859592151643,	1.3947,	0.02492284764129112
100,	100000,	0.1,	0.5,	10017,	54.368,	54.4799,	10.184031192302704,	10.0067476937294,	1.4155,	0.025982059438435092
100,	100000,	0.1,	0.5,	9904,	57.2725,	57.3874,	8.861849309682846,	8.706850404500962,	1.5663,	0.027293447690608045
100,	100000,	0.1,	0.5,	10005,	53.9266,	54.0357,	8.472507899332047,	8.227615002083779,	1.4639,	0.027091348867507963
100,	100000,	0.1,	0.5,	10011,	53.6544,	53.7727,	11.699280599784851,	11.36734149594307,	1.6265,	0.030247690742700294
100,	100000,	0.1,	0.5,	9820,	54.3716,	54.4737,	10.941019793796539,	10.675467390298843,	1.2513,	0.022970717979502037
100,	100000,	0.1,	0.5,	9977,	52.5762,	52.677,	9.705262104940415,	9.502481798791885,	1.0218,	0.019397459992026883
100,	100000,	0.1,	0.5,	9858,	55.4264,	55.5278,	10.679304110431671,	10.28022529978752,	1.1412,	0.02055186771310947
100,	100000,	0.1,	0.5,	9851,	54.2672,	54.3553,	11.786578004407883,	11.439019504737853,	1.0159,	0.018689989752609222
100,	100000,	0.1,	0.5,	10038,	58.2646,	58.3772,	9.881709603691101,	9.556729991817475,	1.4178,	0.024286879124041576
100,	100000,	0.1,	0.5,	10105,	54.8925,	54.9964,	9.277128293800354,	9.125871195363999,	1.2459,	0.02265421009375159
100,	100000,	0.1,	0.5,	9970,	59.9414,	60.0572,	9.059641410017013,	8.693738900136948,	1.2948,	0.02155944666084999
